image_name,c1,c2,c3,c4,c5,c_total
409280416.jpg,0,25,77,6,0,108
409446076.jpg,2,54,43,3,0,102
4094774604.jpg,3,48,43,4,0,98
4094850958.jpg,11,71,20,0,0,102
4095160762.jpg,0,0,67,37,5,109
4095383312.jpg,4,49,45,7,0,105
4095785910.jpg,0,27,88,16,0,131
409597917.jpg,2,67,60,1,0,130
409821164.jpg,0,2,71,31,1,105
4098700616.jpg,0,4,59,47,0,110
4099198318.jpg,1,20,67,13,0,101
4100096331.jpg,40,57,11,0,0,108
4100631766.jpg,0,44,52,6,0,102
4103115026.jpg,55,53,2,0,0,110
4103158795.jpg,0,2,37,63,3,105
4106514523.jpg,0,2,31,74,0,107
4106517753.jpg,0,2,31,76,1,110
4107362083.jpg,0,1,17,69,17,104
4107566763.jpg,1,18,51,33,0,103
4109408743.jpg,0,0,30,76,1,107
411025625.jpg,0,2,62,78,2,144
4110400471.jpg,0,9,67,29,0,105
411090819.jpg,44,46,10,1,0,101
4112798557.jpg,0,1,12,76,12,101
41130035.jpg,0,1,27,65,11,104
4113272660.jpg,1,15,53,34,2,105
4113685341.jpg,80,26,1,0,0,107
4114019902.jpg,0,6,54,55,2,117
4114743309.jpg,0,0,29,71,2,102
411787882.jpg,0,0,31,66,7,104
4122173034.jpg,0,12,81,14,1,108
412289790.jpg,36,66,5,0,0,107
4124391067.jpg,24,80,7,0,0,111
4124667437.jpg,3,41,58,6,0,108
4125943270.jpg,1,1,30,69,8,109
4126410943.jpg,2,51,50,1,0,104
4127387822.jpg,0,0,32,67,6,105
4127400247.jpg,2,37,96,3,0,138
4128658349.jpg,0,1,45,50,3,99
4130373740.jpg,0,12,79,15,1,107
4131278870.jpg,0,0,20,75,6,101
4132558989.jpg,0,1,30,65,8,104
4132747677.jpg,0,3,61,36,0,100
4135617147.jpg,0,2,62,52,0,116
4136576616.jpg,0,1,40,69,0,110
4137012282.jpg,3,30,62,9,1,105
4138608778.jpg,0,4,56,46,0,106
4139461254.jpg,0,2,66,31,1,100
4139991387.jpg,0,8,76,20,0,104
4141916319.jpg,0,0,41,60,5,106
4142709624.jpg,0,3,26,71,6,106
4142940823.jpg,0,2,56,51,0,109
4143454418.jpg,0,19,94,22,0,135
4143494301.jpg,0,16,69,23,0,108
414385138.jpg,0,5,38,54,1,98
4144540155.jpg,0,8,59,43,0,110
4146534497.jpg,4,40,77,4,0,125
4147791219.jpg,0,5,74,23,0,102
414892775.jpg,0,5,69,36,0,110
4149241552.jpg,0,9,45,54,1,109
4149265699.jpg,0,3,54,38,1,96
4149460224.jpg,8,70,30,1,0,109
4151017008.jpg,0,8,53,40,4,105
4151551954.jpg,0,4,69,22,0,95
415283727.jpg,1,24,60,17,1,103
4154530402.jpg,1,19,61,19,0,100
4155484757.jpg,0,1,62,37,2,102
4156345687.jpg,0,1,52,81,6,140
4156534842.jpg,0,4,76,21,0,101
415663858.jpg,0,43,58,8,0,109
4156652933.jpg,0,6,61,38,4,109
4157144630.jpg,0,27,77,8,0,112
4157443022.jpg,0,1,29,77,6,113
4157689684.jpg,3,35,59,12,0,109
4158327759.jpg,1,22,62,22,0,107
4162089194.jpg,0,22,63,18,0,103
4162338388.jpg,1,7,50,48,0,106
4163479239.jpg,1,47,55,2,0,105
4164273130.jpg,0,1,32,67,4,104
416573735.jpg,6,51,49,4,0,110
4167140049.jpg,0,6,63,30,1,100
4167190092.jpg,0,66,41,0,0,107
4167198294.jpg,1,52,48,1,0,102
4167927417.jpg,1,38,59,12,0,110
416910261.jpg,9,65,26,0,0,100
4169148705.jpg,0,8,51,37,3,99
4169643886.jpg,1,38,80,13,0,132
4170535749.jpg,2,20,62,19,0,103
4171644754.jpg,0,2,65,39,1,107
4172438232.jpg,0,1,52,51,0,104
4172609703.jpg,1,61,48,0,0,110
4172859607.jpg,0,14,69,23,0,106
4172951303.jpg,0,13,72,20,0,105
4174114328.jpg,0,1,47,52,0,100
4174901273.jpg,0,27,67,8,0,102
4175024777.jpg,2,53,40,4,0,99
4176378029.jpg,1,36,50,13,0,100
417711208.jpg,0,2,47,52,4,105
4178406108.jpg,2,81,24,0,0,107
4178432884.jpg,0,33,61,6,3,103
417853178.jpg,0,1,37,66,1,105
4178645830.jpg,0,2,48,60,2,112
4180311266.jpg,0,5,30,60,9,104
418145002.jpg,0,10,64,29,0,103
4182412787.jpg,27,67,12,0,0,106
4182428810.jpg,4,51,67,6,0,128
418308346.jpg,0,7,67,27,0,101
4183330908.jpg,0,1,54,50,1,106
4184866542.jpg,1,10,62,37,0,110
4185039279.jpg,0,0,34,71,2,107
4186216137.jpg,0,3,59,34,0,96
4186428624.jpg,0,0,65,38,2,105
4187118157.jpg,0,0,26,69,8,103
4187182991.jpg,1,30,73,9,0,113
4190943330.jpg,0,45,58,5,0,108
4191882783.jpg,0,31,69,4,0,104
4193122125.jpg,0,4,67,33,0,104
4193696727.jpg,1,14,76,17,0,108
4193794378.jpg,57,47,0,0,0,104
4194035905.jpg,0,5,41,59,4,109
4194428227.jpg,0,2,26,71,5,104
4195621541.jpg,0,14,73,21,0,108
4195632386.jpg,10,80,20,0,0,110
4196095816.jpg,2,12,56,36,3,109
4196316000.jpg,5,74,29,0,0,108
4198235482.jpg,2,51,44,3,0,100
4199130600.jpg,0,4,28,65,5,102
4201007649.jpg,0,3,69,33,0,105
4201088382.jpg,0,9,66,34,1,110
4202847613.jpg,1,40,53,6,0,100
4204561283.jpg,10,76,23,1,0,110
4206004485.jpg,45,51,12,1,0,109
4206098907.jpg,1,35,55,5,0,96
4207059536.jpg,0,19,73,14,1,107
4210559322.jpg,17,55,32,5,0,109
4210983675.jpg,0,10,66,35,0,111
4211408239.jpg,3,20,62,19,0,104
4213244648.jpg,0,6,44,52,3,105
4213334951.jpg,8,69,26,1,0,104
4213592284.jpg,0,22,72,11,0,105
4214550696.jpg,2,10,70,28,1,111
4214561622.jpg,1,40,59,6,0,106
4214814193.jpg,0,0,43,58,3,104
4215055375.jpg,2,65,35,2,0,104
4215952664.jpg,0,0,22,67,12,101
4216117221.jpg,11,68,20,2,0,101
4217228822.jpg,1,47,54,8,1,111
4217243298.jpg,1,16,57,25,2,101
4217551619.jpg,0,8,48,40,7,103
4220863406.jpg,0,10,64,29,0,103
422092606.jpg,0,2,70,28,2,102
4222055381.jpg,0,6,73,21,0,100
4223697086.jpg,0,6,54,45,0,105
4224633098.jpg,0,0,13,82,13,108
4228738752.jpg,0,2,41,61,1,105
4229929371.jpg,1,0,29,69,6,105
4231049527.jpg,0,14,70,18,0,102
4232014784.jpg,71,35,1,0,0,107
4232963375.jpg,35,57,13,1,0,106
4233571199.jpg,0,1,20,78,8,107
4234199993.jpg,0,5,56,42,0,103
4236326911.jpg,0,19,67,16,0,102
4236329723.jpg,20,82,11,0,0,113
4236732050.jpg,0,1,59,44,0,104
4237536969.jpg,0,1,48,88,1,138
4239274380.jpg,20,88,28,1,0,137
4239526963.jpg,0,2,36,67,1,106
4240173491.jpg,0,1,35,71,5,112
4240917469.jpg,1,22,63,15,0,101
4241084648.jpg,54,52,1,0,0,107
4242548000.jpg,1,5,54,37,0,97
4243451745.jpg,0,0,34,72,2,108
4243562466.jpg,0,2,56,43,5,106
4243875190.jpg,0,1,38,59,3,101
4244098975.jpg,0,13,66,22,0,101
4244935320.jpg,0,7,51,47,2,107
4245591001.jpg,0,5,53,51,1,110
4246091470.jpg,4,34,55,10,0,103
4246274521.jpg,0,8,61,41,2,112
4246970583.jpg,9,76,21,1,0,107
4247073360.jpg,64,41,4,0,0,109
4248616737.jpg,6,33,43,23,0,105
42490373.jpg,0,14,46,40,3,103
4250403356.jpg,3,76,26,1,0,106
4251971063.jpg,0,1,28,66,2,97
4252517673.jpg,0,4,64,36,1,105
4252888669.jpg,0,2,30,66,2,100
4253075090.jpg,0,0,31,75,4,110
4254945684.jpg,29,68,10,0,0,107
4255841453.jpg,0,4,62,37,2,105
4255843674.jpg,0,3,65,34,2,104
4256128407.jpg,7,73,27,0,0,107
4257293580.jpg,19,73,21,0,0,113
4258180825.jpg,0,5,66,39,1,111
4258446622.jpg,0,10,91,24,0,125
4258644297.jpg,1,0,48,55,4,108
4259043215.jpg,0,2,62,45,0,109
4259140344.jpg,1,8,76,14,0,99
425916994.jpg,2,62,42,4,0,110
4259335567.jpg,1,50,48,2,0,101
4260146768.jpg,0,2,47,52,1,102
426081951.jpg,0,0,32,73,1,106
4261186099.jpg,1,32,63,5,0,101
42614998.jpg,1,22,56,25,3,107
4262472308.jpg,0,0,33,70,0,103
4263025475.jpg,0,3,28,65,8,104
4264601430.jpg,0,2,30,69,8,109
4265829347.jpg,0,1,31,68,1,101
4265877256.jpg,0,37,105,5,0,147
426656293.jpg,0,22,79,3,0,104
4268587808.jpg,1,5,56,42,2,106
4270305165.jpg,4,47,91,8,0,150
4270574025.jpg,7,43,48,3,0,101
427196028.jpg,2,52,43,2,0,99
4273357838.jpg,0,3,59,47,0,109
4275452644.jpg,0,4,52,53,0,109
4277299546.jpg,1,40,62,4,0,107
4277539505.jpg,0,4,58,43,0,105
4278181256.jpg,0,39,59,5,1,104
4278539127.jpg,0,14,59,30,3,106
4281546585.jpg,0,7,62,41,1,111
4281583432.jpg,0,5,73,30,1,109
4281731487.jpg,0,1,22,65,11,99
4281871655.jpg,8,76,18,0,0,102
4282135501.jpg,1,15,62,30,0,108
4285776519.jpg,9,70,24,0,0,103
4286933249.jpg,0,1,33,72,2,108
4286953087.jpg,9,57,42,3,0,111
4287953710.jpg,2,23,74,8,0,107
4288180189.jpg,0,27,62,15,0,104
4289036535.jpg,7,58,35,1,0,101
4290975910.jpg,2,36,54,11,0,103
4292573500.jpg,0,1,55,54,1,111
4293785816.jpg,6,36,53,10,0,105
4294746447.jpg,5,72,32,0,0,109
4295279371.jpg,0,18,74,10,0,102
4295525241.jpg,3,59,65,3,0,130
4296403133.jpg,15,67,22,1,0,105
4296647005.jpg,0,1,44,60,2,107
4297219009.jpg,2,56,48,2,0,108
4297599043.jpg,0,6,102,46,1,155
4297818651.jpg,3,62,67,2,0,134
4298067776.jpg,0,1,47,52,3,103
4298186333.jpg,0,2,50,57,2,111
4298923773.jpg,0,22,69,12,0,103
4299216840.jpg,83,21,1,2,0,107
4299510764.jpg,0,0,53,49,2,104
4299890430.jpg,0,8,66,33,0,107
4300118450.jpg,0,2,46,55,1,104
4300400521.jpg,1,32,64,4,0,101
430051470.jpg,0,10,96,35,0,141
4302524395.jpg,2,62,74,2,0,140
4304984630.jpg,0,5,57,41,2,105
4305975001.jpg,0,1,27,69,5,102
4306124216.jpg,25,66,15,0,0,106
4307315285.jpg,0,5,51,41,0,97
4309440479.jpg,0,16,105,33,0,154
430961914.jpg,0,1,45,56,2,104
4310499723.jpg,1,19,73,13,0,106
4311062470.jpg,0,2,70,36,2,110
4312794040.jpg,0,7,62,37,2,108
4313162470.jpg,0,1,57,51,0,109
4313852687.jpg,0,0,40,64,3,107
4315078660.jpg,0,52,49,6,0,107
4316201498.jpg,0,6,47,49,4,106
4316264959.jpg,0,6,57,47,0,110
4319709983.jpg,0,6,57,40,0,103
4319921272.jpg,4,42,55,3,0,104
4320399633.jpg,0,8,73,27,0,108
4321538602.jpg,0,1,54,46,0,101
432158024.jpg,0,1,25,72,4,102
4321643395.jpg,0,12,68,32,0,112
4321708869.jpg,0,24,69,8,0,101
432256405.jpg,1,24,64,19,0,108
4323308644.jpg,0,3,56,46,1,106
4323755897.jpg,0,7,65,36,0,108
4324984866.jpg,0,6,63,35,0,104
4324997197.jpg,0,53,48,5,0,106
4325351330.jpg,1,18,71,9,0,99
432860543.jpg,0,1,8,87,6,102
4330138497.jpg,0,1,29,69,7,106
4331601397.jpg,0,2,62,42,1,107
4333231936.jpg,4,68,30,1,0,103
4333476367.jpg,32,47,22,8,0,109
4335495125.jpg,13,78,13,0,0,104
4335627943.jpg,0,6,75,22,0,103
4335962068.jpg,0,21,51,33,0,105
4336185725.jpg,0,2,51,52,0,105
4336460350.jpg,0,0,33,68,0,101
4336745838.jpg,0,10,67,27,1,105
4336949009.jpg,0,2,43,63,0,108
433731087.jpg,14,78,10,1,0,103
4337515200.jpg,0,3,62,35,4,104
4338156096.jpg,0,4,63,40,2,109
4340329166.jpg,0,0,36,67,3,106
434108213.jpg,2,59,41,5,0,107
434127863.jpg,1,11,60,31,2,105
4343097092.jpg,0,3,55,48,1,107
4343304474.jpg,1,38,57,10,0,106
4344642946.jpg,0,0,32,71,2,105
4345036113.jpg,0,1,25,73,4,103
4345778112.jpg,0,0,34,65,2,101
4345842908.jpg,0,9,78,20,0,107
434605634.jpg,0,0,39,61,5,105
4346944645.jpg,0,3,45,54,2,104
4346999174.jpg,0,2,29,68,3,102
4347028779.jpg,0,4,68,28,0,100
4347235307.jpg,0,2,14,89,7,112
4347675881.jpg,1,31,60,21,0,113
434815119.jpg,19,77,9,0,0,105
435179511.jpg,0,0,13,73,13,99
4352372142.jpg,2,1,37,65,1,106
4353430545.jpg,23,103,26,0,0,152
4353485101.jpg,9,63,33,2,0,107
4353658003.jpg,56,47,6,1,0,110
4356238035.jpg,0,26,69,11,0,106
4356674628.jpg,0,3,77,29,0,109
4357293162.jpg,0,2,43,65,1,111
435823507.jpg,0,1,46,57,0,104
4358436337.jpg,0,5,48,53,2,108
4359434065.jpg,0,1,31,71,4,107
4359682859.jpg,0,0,15,84,6,105
4359967769.jpg,0,36,69,5,0,110
4360105019.jpg,11,115,24,0,0,150
4360193081.jpg,0,2,38,62,0,102
4360974596.jpg,0,29,76,4,0,109
4363262095.jpg,0,8,80,19,0,107
4364606780.jpg,0,3,21,72,15,111
4364793888.jpg,0,0,44,60,5,109
4365387751.jpg,0,4,42,59,0,105
4367292033.jpg,0,7,70,29,0,106
4367864472.jpg,0,17,79,24,2,122
4370903350.jpg,1,14,56,37,0,108
4370988573.jpg,4,59,34,9,0,106
4371356797.jpg,0,27,72,11,1,111
4372249937.jpg,3,69,33,1,0,106
4373157351.jpg,1,9,72,26,0,108
4373225530.jpg,0,5,63,61,0,129
4374031327.jpg,0,3,66,34,0,103
4374263037.jpg,0,8,51,42,0,101
43749901.jpg,3,61,38,4,0,106
4376625237.jpg,1,45,54,3,0,103
4376675146.jpg,8,49,43,4,0,104
4378419360.jpg,0,5,53,41,1,100
4383247323.jpg,5,23,57,17,0,102
4384734404.jpg,7,57,35,2,0,101
4385399670.jpg,2,22,73,16,0,113
4388983100.jpg,5,65,34,1,0,105
4389152317.jpg,0,0,34,71,1,106
4389836139.jpg,4,49,44,5,0,102
4389975585.jpg,0,4,66,34,1,105
4390875397.jpg,0,16,74,14,0,104
4391005979.jpg,0,26,80,2,0,108
4391517237.jpg,0,11,70,21,0,102
4393459228.jpg,0,1,34,69,2,106
4394545032.jpg,3,16,74,14,0,107
4395388551.jpg,0,4,62,39,2,107
4396087406.jpg,0,7,72,29,0,108
4396643142.jpg,0,1,29,67,6,103
4397008731.jpg,1,18,66,25,1,111
4397075898.jpg,0,2,33,70,0,105
439745674.jpg,3,47,51,7,0,108
4397886158.jpg,0,7,69,32,0,108
4398385361.jpg,0,0,14,77,14,105
44009500.jpg,88,21,0,0,0,109
4401185827.jpg,5,33,59,10,0,107
440297710.jpg,0,13,64,24,1,102
4404389524.jpg,1,46,54,5,0,106
4404462627.jpg,0,18,74,14,0,106
4405802084.jpg,1,34,73,3,0,111
4406684120.jpg,0,6,81,19,0,106
4406927427.jpg,2,13,70,15,1,101
4407707944.jpg,0,2,25,73,3,103
4407839974.jpg,0,6,60,39,0,105
4408351965.jpg,0,6,64,30,2,102
4409503429.jpg,8,80,16,1,0,105
4410900135.jpg,8,81,10,1,0,100
4410907563.jpg,0,52,48,6,1,107
4411055719.jpg,18,74,13,0,0,105
4411284601.jpg,0,6,57,40,0,103
4411449023.jpg,0,4,51,42,0,97
441241455.jpg,1,46,76,3,0,126
4413028246.jpg,0,1,45,60,4,110
4414969933.jpg,0,3,57,37,0,97
4416477559.jpg,0,1,32,69,3,105
4418637804.jpg,1,5,41,59,1,107
4420506536.jpg,0,1,49,54,3,107
4420983663.jpg,6,76,22,1,0,105
4422544352.jpg,0,5,55,43,2,105
4422726404.jpg,0,2,47,51,3,103
4423100872.jpg,40,63,4,0,0,107
4423467099.jpg,0,19,64,22,0,105
4423499380.jpg,0,7,66,35,1,109
4423525827.jpg,2,28,69,6,0,105
4424481742.jpg,0,1,41,69,1,112
4424741537.jpg,0,9,66,34,1,110
4425198356.jpg,0,2,62,40,0,104
4426149096.jpg,0,5,79,54,1,139
4428546636.jpg,0,23,91,11,0,125
4429141481.jpg,0,1,39,71,2,113
4429610219.jpg,0,2,21,86,4,113
4429773001.jpg,0,2,49,60,1,112
4430203972.jpg,0,2,46,50,2,100
4430414110.jpg,0,1,12,81,14,108
4430662019.jpg,1,33,60,14,0,108
4432333136.jpg,16,79,8,0,0,103
4432502474.jpg,0,5,64,32,0,101
4433497740.jpg,0,8,60,34,0,102
4434357623.jpg,1,1,35,67,7,111
4435718106.jpg,3,16,70,18,0,107
4435765484.jpg,0,9,74,18,0,101
4436002363.jpg,3,22,60,14,0,99
4436568659.jpg,0,3,60,47,1,111
443706084.jpg,0,3,67,32,0,102
443805629.jpg,0,6,67,25,0,98
4438338527.jpg,0,17,57,27,2,103
4439151807.jpg,0,0,18,83,10,111
4441487494.jpg,0,1,54,52,0,107
4441540278.jpg,0,6,64,35,5,110
4441586110.jpg,0,6,41,53,2,102
4441689311.jpg,0,7,67,39,0,113
4441990593.jpg,0,0,37,59,4,100
4442175074.jpg,0,0,8,83,14,105
4443705808.jpg,5,65,26,6,0,102
4446289911.jpg,4,68,32,1,0,105
4447897373.jpg,1,23,72,14,0,110
4448002516.jpg,0,1,47,53,4,105
4448707293.jpg,0,1,22,73,10,106
4456140613.jpg,0,0,13,95,3,111
4456369143.jpg,0,10,60,39,1,110
4458082894.jpg,0,22,71,15,0,108
445846327.jpg,0,0,16,82,9,107
4458877862.jpg,1,38,56,10,0,105
4459598484.jpg,0,3,61,46,1,111
4460254023.jpg,0,3,37,61,0,101
4462477090.jpg,2,37,59,5,0,103
4463196857.jpg,8,58,33,2,0,101
4463467980.jpg,0,0,19,63,26,108
4463917829.jpg,0,26,75,9,0,110
4464186761.jpg,0,0,20,75,6,101
4466660724.jpg,0,1,55,43,1,100
446796521.jpg,4,67,34,1,0,106
4468108530.jpg,0,13,57,34,0,104
4468449550.jpg,2,13,62,29,0,106
4469938423.jpg,3,12,71,22,0,108
4471526544.jpg,0,8,66,35,0,109
4472735511.jpg,0,21,69,14,0,104
4473061240.jpg,0,13,52,38,2,105
4475438101.jpg,0,1,59,47,2,109
4476029726.jpg,0,8,43,46,5,102
4476603465.jpg,0,5,52,49,6,112
447697089.jpg,0,4,54,46,3,107
4478081768.jpg,2,36,83,4,0,125
4478237731.jpg,1,9,70,30,3,113
447977798.jpg,0,15,68,18,0,101
4480082097.jpg,0,0,25,81,4,110
4483042022.jpg,0,2,64,41,0,107
448305008.jpg,0,5,58,48,2,113
4483151821.jpg,5,62,33,4,0,104
4484527101.jpg,0,1,60,37,2,100
4486733557.jpg,0,8,69,24,0,101
4488104431.jpg,0,48,55,4,0,107
4488491323.jpg,1,56,39,2,0,98
4489064763.jpg,1,10,55,32,4,102
4489102480.jpg,1,11,74,25,0,111
4490789851.jpg,0,2,25,74,4,105
4491574274.jpg,0,1,36,69,2,108
4492079346.jpg,0,13,61,28,2,104
4492298311.jpg,0,5,35,67,2,109
4493244545.jpg,0,1,28,75,4,108
449395753.jpg,1,13,66,18,0,98
4495516735.jpg,0,5,60,43,1,109
4495630749.jpg,0,1,22,83,4,110
4495910719.jpg,2,36,54,11,0,103
4496338663.jpg,3,41,53,3,0,100
4497186913.jpg,1,19,82,7,0,109
4497739993.jpg,0,11,60,37,1,109
4499122119.jpg,9,73,15,4,0,101
450063799.jpg,0,12,58,32,0,102
45015821.jpg,26,69,10,2,0,107
4501585211.jpg,22,75,10,1,0,108
4502165045.jpg,0,9,82,19,0,110
4502409601.jpg,23,61,14,1,0,99
450338979.jpg,70,31,2,0,0,103
450407660.jpg,0,16,63,34,5,118
4504123530.jpg,0,9,57,45,2,113
4504355317.jpg,0,0,15,80,7,102
4504786016.jpg,1,40,60,8,0,109
4506321902.jpg,0,3,56,37,0,96
450789020.jpg,0,31,66,7,0,104
4509028861.jpg,0,11,89,8,0,108
4510024370.jpg,0,1,40,62,2,105
4511318356.jpg,0,1,47,52,0,100
4512110934.jpg,17,51,33,1,0,102
4512123861.jpg,0,2,51,79,0,132
4512474932.jpg,0,2,33,66,2,103
4513142635.jpg,1,41,56,3,0,101
4513570407.jpg,0,0,19,75,3,97
4515471665.jpg,0,5,53,44,2,104
4515954109.jpg,32,70,5,0,0,107
451764144.jpg,0,5,56,49,2,112
4518358107.jpg,3,43,51,2,0,99
4518414673.jpg,5,38,73,9,0,125
4519546786.jpg,0,10,66,38,0,114
4520096475.jpg,0,15,60,29,2,106
4520380552.jpg,0,20,69,22,0,111
4521235979.jpg,8,36,53,9,0,106
4522459343.jpg,0,0,34,69,4,107
4524543534.jpg,0,9,65,30,2,106
4524766514.jpg,0,1,23,78,3,105
4525361026.jpg,0,4,51,41,0,96
4525459727.jpg,0,1,30,71,4,106
4525595896.jpg,0,15,80,15,0,110
4525681285.jpg,2,22,72,9,0,105
4526077589.jpg,0,3,54,48,2,107
4526456137.jpg,0,1,26,75,2,104
452671189.jpg,32,59,15,1,0,107
452715885.jpg,0,10,70,21,1,102
4528580529.jpg,0,1,36,71,1,109
4529654985.jpg,5,80,23,0,0,108
4530384020.jpg,0,7,64,36,0,107
4530875549.jpg,0,5,36,56,6,103
45323583.jpg,70,32,1,0,0,103
4532664267.jpg,5,37,60,9,0,111
4533734353.jpg,20,58,24,3,0,105
4535431418.jpg,3,24,56,20,3,106
4535544675.jpg,0,1,26,88,6,121
4535634069.jpg,0,7,59,44,0,110
4537863241.jpg,0,9,73,26,0,108
4538412115.jpg,41,61,5,0,0,107
4538779976.jpg,1,27,69,3,1,101
4539089246.jpg,0,3,56,45,0,104
4539567531.jpg,0,25,70,8,0,103
4539671181.jpg,0,1,35,72,0,108
4540896523.jpg,2,53,47,2,0,104
4541000790.jpg,0,0,17,81,10,108
4541090785.jpg,0,44,61,3,0,108
4542216557.jpg,0,0,47,53,2,102
4542866851.jpg,4,36,62,10,0,112
4543035277.jpg,0,1,31,68,3,103
4545054058.jpg,23,73,12,0,0,108
4548390935.jpg,0,0,33,69,1,103
4548596684.jpg,1,15,66,23,0,105
4549109010.jpg,0,2,48,53,0,103
4549687373.jpg,0,2,80,30,0,112
4550104555.jpg,0,3,42,51,1,97
4551121129.jpg,0,0,13,84,9,106
4551794095.jpg,0,1,41,59,2,103
4555534725.jpg,38,65,5,1,0,109
4555936051.jpg,0,0,31,73,4,108
4556815018.jpg,0,0,64,37,1,102
4556962196.jpg,0,3,60,37,0,100
4561013937.jpg,1,17,72,19,0,109
4562682674.jpg,2,58,44,6,0,110
4562998069.jpg,0,1,28,72,0,101
4563172093.jpg,0,2,38,55,4,99
456472871.jpg,0,7,59,35,4,105
4565000392.jpg,1,12,51,36,0,100
4565683087.jpg,0,2,23,72,10,107
4567181047.jpg,0,1,43,56,2,102
4567215412.jpg,1,35,59,8,0,103
4567762490.jpg,0,1,39,64,6,110
4568018818.jpg,0,0,37,69,1,107
4568150681.jpg,0,0,29,82,4,115
4570337647.jpg,1,22,70,9,0,102
4570575045.jpg,1,9,70,27,0,107
4571847379.jpg,0,23,70,14,0,107
4571937568.jpg,0,15,73,17,0,105
4572287798.jpg,1,20,69,11,1,102
4572672183.jpg,2,31,60,14,0,107
4573273622.jpg,0,1,45,54,1,101
4573303796.jpg,1,44,53,9,0,107
457397602.jpg,2,34,68,6,0,110
4574265376.jpg,2,53,46,1,0,102
4576647416.jpg,0,8,67,29,1,105
4576844747.jpg,0,4,61,43,0,108
4577459748.jpg,1,27,63,18,1,110
4578361888.jpg,0,3,70,32,0,105
4578563691.jpg,0,1,52,49,1,103
4578866514.jpg,0,1,19,85,7,112
4578965343.jpg,2,68,42,0,0,112
4579620271.jpg,0,1,49,61,2,113
4580698398.jpg,5,64,36,1,0,106
4582906874.jpg,1,21,61,18,0,101
4583125138.jpg,0,0,42,64,0,106
4583413420.jpg,0,4,49,44,0,97
4585004484.jpg,0,13,109,16,0,138
4585233162.jpg,4,43,45,11,1,104
4585460509.jpg,0,8,76,26,2,112
4586207743.jpg,0,10,54,46,0,110
4586793310.jpg,1,23,75,9,0,108
4589538888.jpg,1,41,53,6,0,101
4590098379.jpg,0,13,70,17,0,100
4591255467.jpg,1,3,76,29,0,109
4591311320.jpg,0,6,69,70,1,146
4591422965.jpg,0,2,29,69,3,103
45917867.jpg,16,79,8,0,0,103
4594091723.jpg,0,3,44,62,2,111
4594670956.jpg,0,19,66,19,1,105
4595899816.jpg,0,0,36,64,5,105
4596719098.jpg,0,18,72,18,0,108
4597162839.jpg,0,0,28,72,2,102
4597898813.jpg,1,15,62,31,0,109
4598047073.jpg,1,12,85,10,0,108
4598385226.jpg,1,18,71,17,0,107
459891743.jpg,0,0,39,55,4,98
4599648667.jpg,16,69,20,0,0,105
4600229706.jpg,1,23,65,18,0,107
460024423.jpg,0,0,32,66,3,101
460148364.jpg,1,47,67,10,0,125
4601884206.jpg,8,63,33,3,0,107
4602499723.jpg,4,35,46,18,0,103
4602555754.jpg,2,40,56,9,0,107
460276399.jpg,0,3,63,38,0,104
4602769821.jpg,0,0,20,82,5,107
4603364479.jpg,0,4,61,41,1,107
4603966605.jpg,5,74,29,2,0,110
4605015781.jpg,0,13,67,25,0,105
4605356871.jpg,0,3,62,44,2,111
4605589887.jpg,0,5,69,35,0,109
4605755313.jpg,2,33,54,16,0,105
4605842170.jpg,1,1,53,50,2,107
4606934450.jpg,0,12,71,21,0,104
460737356.jpg,1,30,68,2,0,101
4607436163.jpg,0,3,51,55,0,109
4610304834.jpg,2,49,51,5,0,107
461078499.jpg,54,55,1,0,0,110
4611014636.jpg,0,0,34,74,5,113
46116416.jpg,0,10,32,55,6,103
4611753437.jpg,3,53,55,2,0,113
461213420.jpg,57,50,1,0,0,108
4614592470.jpg,3,58,39,0,0,100
4615199637.jpg,4,64,34,1,0,103
4617163865.jpg,9,69,19,0,0,97
4617747913.jpg,1,33,62,8,0,104
4617763829.jpg,0,1,56,50,1,108
4619633197.jpg,0,0,22,72,11,105
4620749659.jpg,0,4,76,63,3,146
4622287144.jpg,0,3,25,71,3,102
4622900651.jpg,0,1,51,47,0,99
4623510365.jpg,0,6,53,46,4,109
4625855199.jpg,1,24,80,6,0,111
4625946312.jpg,5,63,36,3,1,108
4626592042.jpg,0,36,82,9,0,127
4626914740.jpg,0,0,51,51,2,104
4629048299.jpg,34,60,11,2,1,108
4630540392.jpg,0,7,45,46,10,108
4631127472.jpg,2,33,62,3,0,100
4631601517.jpg,0,27,79,3,0,109
4631640521.jpg,0,0,25,69,4,98
463199566.jpg,0,22,67,19,0,108
4632834953.jpg,0,2,59,50,0,111
4633306112.jpg,10,62,33,0,0,105
463426919.jpg,2,68,36,2,0,108
4634635214.jpg,0,12,51,39,3,105
463525569.jpg,0,2,47,49,1,99
4635702029.jpg,1,2,49,47,4,103
4636057593.jpg,0,4,61,43,0,108
4637538714.jpg,24,74,9,0,0,107
4638196012.jpg,0,1,25,82,1,109
4638688609.jpg,0,0,42,68,3,113
4638773413.jpg,0,11,57,31,7,106
4639008494.jpg,8,51,38,3,1,101
4639050491.jpg,0,5,68,27,1,101
4640205988.jpg,0,3,43,58,3,107
464118000.jpg,4,49,43,8,0,104
4643295751.jpg,1,26,99,4,0,130
4643928912.jpg,1,16,71,15,0,103
4644879921.jpg,0,12,70,21,1,104
